"sku","fnsku","asin","product-name","condition","your-price","mfn-listing-exists","mfn-fulfillable-quantity","afn-listing-exists","afn-warehouse-quantity","afn-fulfillable-quantity","afn-unsellable-quantity","afn-reserved-quantity","afn-total-quantity","per-unit-volume","afn-inbound-working-quantity","afn-inbound-shipped-quantity","afn-inbound-receiving-quantity","afn-researching-quantity","afn-reserved-future-supply","afn-future-supply-buyable","afn-fulfillable-quantity-local","afn-fulfillable-quantity-remote","afn-fc-transfer-quantity","afn-onhand-buyable-quantity","store"
"DLH250831","X002DQEX4L","B0FMF1DK1S","Türriegel, Rollkugel-Türschnapper, Edelstahl-Rollschnäpper, Türriegel für Innentür mit Schrauben für Zuhause, Küche, Schrank, Schrank, Schwarz","New","4.89","No",,"Yes","11","11","0","0","11","99.96","0","0","0","0","0","0","11","0","0","11",
"DLH250835","X002DQE8ZP","B0FMF29L2R","CVNRCLP Klebe BH Trägerlos Rückenfrei Unsichtbar Wiederverwendbar Push Up Silikon BH für Frauen, Beige","New","4.99","No",,"Yes","1","0","1","0","81","99.96","20","60","0","0","0","15","0","0","0","0",
"DLH250836","X002DP192B","B0FMJM55ZP","20 Stück Deckenvorhangschienen-Gleiter, Stangenläufer, Drapierstoffschiene, Klebebandhaken, müheloses Gleiten, Vorhangschiene, Gleithaken, Stangenschienen, Rollen für Fenster, Tür, Duschvorhang","New","3.79","No",,"Yes","20","0","0","1","60","194.35","20","20","0","0","0","30","0","0","19","19",
"DLH250839","X002DP5UFD","B0FMJN11H3","2 x Volumen-Haar-Clips, Haarpolster-Werkzeug, braunes Volumen-Haar, Bump-Up-Clip, Haar-Accessoire","New","5.99","No",,"Yes","31","0","1","0","131","99.96","60","40","0","0","0","15","0","0","30","30",
"DLH250840","X002DQD531","B0FMF7PMHN","2 Stück Gitarren Reinigungsset, Gitarrenzubehör, Gitarrenreiniger, Gitarrensaitenreiniger, Griffbrettreiniger, Gitarrenwerkzeuge zum Reinigen von Saiten und Griffbrett","New","5.29","No",,"Yes","18","18","0","0","18","99.96","0","0","0","0","0","0","18","0","0","18",
"DLH250841","X002DQCCY9","B0FMF5GMH4","Verbessertes Abflusssieb für die Küchenspüle, Edelstahlsieb, Ersatz-Ablaufstopfen für Lebensmittel/Haarfänger","New","4.89","No",,"Yes","5","5","0","0","45","99.96","20","20","0","0","0","0","5","0","0","5",
"DLH250842","X002DQ229T","B0FMNN12M9","CVNRCLP Universal-Werkzeug zum Entfernen von Golfschuhen, Schwarz, 4 Stück, Handschlüssel für zweipolige Golf- und Cricketschuhe, einfaches Spike-Wechselwerkzeug","New","4.99","No",,"Yes","0","0","0","0","0","99.96","0","0","0","0","0","0","0","0","0","0",
"DLH250843","X002DPBELR","B0FMK7WLSD","CVNRCLP Edelstahl Hexagramm Stern Halskette Mode Einfach wandern Anhänger Retro Männer und Frauen Paare Hohl Anhänger Halskette Davidstern","New","4.89","No",,"Yes","10","10","0","0","10","99.96","0","0","0","0","0","0","10","0","0","10",
"DLH250844","X002DQ2CBR","B0FMNR7PDY","8-teiliges Edelstahl-Meeresfrüchte-Werkzeug-Set, für einfaches Entfernen von Fleisch, Mehrzweck-Krabben, Hummer, Schalentiere, Hummer, Krabben, Nüsse, Gabel, Meeresfrüchte, Gabeln, Picks für Küche","New","6.49","No",,"Yes","1","0","0","0","1","99.96","0","0","0","1","0","0","0","0","0","0",
"DLH250845","X002DQ4AFD","B0FMNXPGWD","Gardinenschienenrollen, Doppelrollen, Vorhangschienengleiter, geräuschlos, für Deckengardinen, Weiß, 50 Stück","New","6.79","No",,"Yes","20","20","0","0","20","99.96","0","0","0","0","0","0","20","0","0","20",
"DLH250846","X002DQE4OF","B0FMDZGB11","CVNRCLP Quetschflaschen, 2 Stück, 200 ml, nachfüllbare Kunststoff-Reisebehälter, leere Flaschen mit Scheibendeckel, Reisezubehör für Shampoo, Cremes, Lotion, Conditioner","New","3.89","No",,"Yes","0","0","0","0","0","99.96","0","0","0","0","0","0","0","0","0","0",
"DLH250847","X002DQ3V21","B0FMNXQD9Q","Bambusspieße, Grillspieße, Schaschlikstäbe, Holzpaddel-Picker, Bambusspieße, flache Burger-Paddelstäbchen, Holz, Mini-Holz-Rührstäbchen, Charcuterie-Zubehör, 200 Stück","New","6.29","No",,"Yes","24","24","0","0","24","914.56","0","0","0","0","0","0","24","0","0","24",
"DLH250848","X002DQEGP7","B0FMF9Y89B","1-10 Nummerierte Anhänger mit Schlüsselring Edelstahl Schlüsselringe mit Nummern Runde Nummer Schlüsselanhänger für Schlafsaal Schließfächer Gepäck Restaurant und Hotelbedarf","New","5.49","No",,"Yes","38","18","0","0","38","51.13","0","0","0","0","0","0","18","0","20","38",
"DLH250849","X002DPGBE7","B0FMK7Z8W8","CVNRCLP Autoschaukel Ente Rückspiegel Anhänger Ente Autozubehör Autoente","New","5.29","No",,"Yes","0","0","0","0","0","99.96","0","0","0","0","0","0","0","0","0","0",
"DLH250850","X002DP7IXF","B0FMJFZT39","Multifunktion Pillenschneider, 4 in 1 Pillensplitter Crusher Box Tablettenschneider Kompakt Tragbar Pillenzerkleinerer Mahlwerk Perfekter Pillensplitter für Tabletten Kleine Pillen Feines","New","3.99","No",,"Yes","0","0","0","0","0","99.96","0","0","0","0","0","0","0","0","0","0",
"DLH250851","X002DQE4PJ","B0FMF9LWVB","Hundehalsband mit Zugstopper, Dressurhalsband, Nylon-Hundehalsband für die Ausbildung Kleiner bis mittelgroßer Hunde","New","3.69","No",,"Yes","0","0","0","0","0","99.96","0","0","0","0","0","0","0","0","0","0",
"DLH250852","X002DPBF61","B0FMK923QN","Kunststoffknöpfe zum Aufnähen für Mäntel, Jacken, Strickjacken, flach, 4 Löcher, Dunkelbraun, 20 mm, 6 Stück","New","3.79","No",,"Yes","49","49","0","0","79","99.96","30","0","0","0","0","0","49","0","0","49",
"DLH250853","X002DQEGOX","B0FMF6346N","Magischer flacher manueller Hand-Schneebesen aus Edelstahl, Küchenwerkzeug, Mini-Schneebesen, Federspiraldraht, kompakt, bequem und effizient, Kaffeesauce, Milch, Kochen, Backen, Schlagen","New","4.39","No",,"Yes","0","0","0","0","0","99.96","0","0","0","0","0","0","0","0","0","0",
"DLH250854","X002DPF80P","B0FMK242FJ","Kunststoffknöpfe zum Aufnähen, rund, Kunsthorn, zum Aufnähen, für Mäntel, Jacken, Strickjacken, flach, 4 Löcher, 21mm, Blau, 6 Stück","New","3.79","No",,"Yes","35","34","0","1","55","99.96","20","0","0","0","0","15","34","0","0","34",
"DLH250855","X002DPGSTF","B0FMK6CP61","CVNRCLP Samtband Weinrot, 2,5 cm Breite 4,5 m Länge, Vintage Samtband für Geschenkverpackung, Weihnachtsdekoration, Hochzeit, Basteln, Schleifenherstellung","New","5.29","No",,"Yes","24","24","0","0","24","99.96","0","0","0","0","0","40","24","0","0","24",
"DLH250858","X002DPX83T","B0FMNVS6L7","8 Stück Gepäck-Radabdeckungen, tragbare Silikon-Gepäck-Radschutzabdeckungen, geräuschdicht, Gepäckspinner-Radabdeckungen für die meisten 8 Lenkrollen (blau + rosa), blau, Einheitsgröße","New","3.79","No",,"Yes","0","0","0","0","0","99.96","0","0","0","0","0","15","0","0","0","0",
"DLH250859","X002DQ2OA1","B0FMNTZN99","Anti Schnarchen Kinnriemen Schnarchstopper Schnarchlösung, Professionell Wirksam Hilft Gegen Schnarchen Schnarchgerät Zur Schnarchreduzierung","New","3.69","No",,"Yes","0","0","0","0","0","323.48","0","0","0","0","0","0","0","0","0","0",
"DLH250861","X002DPWSA3","B0FMNRFQ43","CVNRCLP Venezianische Herren-Maske, Ballmaske, Gesichtsmaske für Party, Kostümball, Maskenball, Halloween (Silber)","New","4.19","No",,"Yes","30","29","0","0","30","2941.64","0","0","0","1","0","60","29","0","0","29",
"DLH250862","X002DP5J4Z","B0FMJCYHRV","CVNRCLP Personalisiertes Herren-Armband aus Titanstahl, Instrument, Leder, Hip-Hop-Musik, Windgitarre, Schmuck","New","5.99","No",,"Yes","20","20","0","0","40","99.96","20","0","0","0","0","0","20","0","0","20",
"DLH250863","X002DQCCXZ","B0FMFCJRZV","Mini-Messlöffel-Set, Edelstahl, kleine Messlöffel, 1/4 Teelöffel, Dash 1/8 Teelöffel, Prise 1/16 Teelöffel, Smidgen 1/32 Teelöffel, Tropfen 1/64 Teelöffel für Zuhause, Küche, Backen, Kochen, Geschenke","New","6.19","No",,"Yes","30","0","0","0","70","33.76","20","20","0","0","0","0","0","0","30","30",
"DLH250864","X002DPHQEB","B0FMKDHQFS","Piercingkugeln 16G 5mm Ersatzkugeln für Piercing Schmuck Chirurgenstahl Bauchnabelstangen Zungenpiercing Neun Muttern Ohrläppchen Haken Augenbrauen Industrial Piercings Lippenklappen Lippenklammern","New","3.85","No",,"Yes","20","0","0","0","20","99.96","0","0","0","0","0","0","0","0","20","20",
"DLH250865","X002DQE8ZF","B0FMF73DL1","Dutt Perücke mit Haaren, Synthetische Messy Bun Haare, Feminin Zerzauster Dutt, Blond Gebleicht","New","3.99","No",,"Yes","30","5","0","0","30","99.96","0","0","0","0","0","15","5","0","25","30",
"DLH250867","X002DPXRMB","B0FMNL3S8P","Eisportionierer aus Edelstahl, Eislöffel, Restaurant, Kochen, Küchenutensilien, Eiscreme, Kartoffeln, Salat, Fleisch, Knödel, Edelstahl, Eisportionierer, 2 Stück","New","6.29","No",,"Yes","0","0","0","0","80","1127.27","50","30","0","0","0","0","0","0","0","0",
"DLH250868","X002DPS0MX","B0FMNCMWQY","Universal Fleischgrill Thermometer Sonden Clip Halter für Umgebungstemperatur Messwerte BBQ Grill Ofen Smoker, 2 Stück","New","4.49","No",,"Yes","30","29","0","0","55","99.96","25","0","0","1","0","0","29","0","0","29",
"DLH250869","X002DQ2FUZ","B0FMNS2F27","4 robuste Trigger-Clips, 360 ° drehbar, Karabinerhaken bis zu 330 kg, Zinklegierung, Karabinerhaken für Hundeleinen, Camping, Schlüsselanhänger","New","3.99","No",,"Yes","0","0","0","0","0","99.96","0","0","0","0","0","0","0","0","0","0",
"DLH250870","X002DP4B7V","B0FMJJJPKP","Seifenhalter zum Anklippen, kompatibel mit 22 mm Stange, ABS-Schale für Dusche, 360° verstellbare Chromwanne für Küche, Badezimmer, Waschbecken (schwarz)","New","8.34","No",,"Yes","21","20","1","0","21","99.96","0","0","0","0","0","0","20","0","0","20",
"DLH250871","X002DPS1HR","B0FMNNBQ7V","CVNRCLP Handy-Anhänger mit Natursteinen, Kristall, Handschlaufe, Handschlaufe, Handschlaufe, hängende Schnur, Anti-Verlust-Schlüsselanhänger für Frauen, Einheitsgröße, Kristall, 1","New","5.19","No",,"Yes","13","13","0","0","33","99.96","10","10","0","0","0","0","13","0","0","13",
"DLH250872","X002DQEKPD","B0FMFBH1GX","CVNRCLP Schwarzer Choker Samt Choker Halskette Stretch Gothic Choker mit Perlenanhänger für Frauen und Mädchen, M, Leder, Leder","New","4.15","No",,"Yes","17","17","0","0","17","99.96","0","0","0","0","0","0","17","0","0","17",
"DLH250873","X002DPWRJF","B0FMNRM16J","CVNRCLP Isolierband,abdichtungsband,dichtband Selbstklebend Wasserdicht,isolierband Selbstverschweißendes Klebeband,für Schlauch Notfallreparatur Kabelisolierung","New","4.69","No",,"Yes","25","25","0","0","45","99.96","20","0","0","0","0","0","25","0","0","25",
"DLH250874","X002DQEGON","B0FMFGZ9FK","CVNRCLP Maskerade Maske Herren Venezianische Party Ball Masken Vintage Halloween Kostüm Karneval Maske Weihnachten für Verkleidung Cosplay Proms Karneval Zubehör","New","5.99","No",,"Yes","22","22","0","0","82","99.96","30","30","0","0","0","0","22","0","0","22",
"DLH250877","X002DQBIMB","B0FMFB8RTN","CVNRCLP Herren Krawatte Bunte Blöcke, 145 × 8 cm, Hochwertiges Polyester, Für Hochzeiten, Business & Partys, Einheitsgröße für Erwachsene","New","4.79","No",,"Yes","0","0","0","0","0","99.96","0","0","0","0","0","0","0","0","0","0",
"DLH250878","X002DPS1MR","B0FMN3G3YH","7 Packungen Weihnachtsbaum-Anhänger Hund hängende Ornamente Acryl flach niedlich Wurst Hund Weihnachtsbaum Dekoration Urlaub Weihnachten Party Home Decor","New","3.59","No",,"Yes","0","0","0","0","0","99.96","0","0","0","0","0","30","0","0","0","0",
"DLH250879","X002DP3R6R","B0FMJGY7NM","Kreolen-Ohrstecker-Set für Männer und Frauen, Kein Piercing, Schmuck für Abschlussfeier, Ostern, Weihnachten, Einheitsgröße, Titanstahl","New","5.39","No",,"Yes","1","0","0","0","1","99.96","0","0","0","1","0","0","0","0","0","0",
"DLH250880","X002DPXM4J","B0FMMVX9TR","Haarknotenmacher, Ring-Stil, Dutt-Ringe für Haar, braun, 2 Stück, Chignon-Haar, mittelgroßer Donut-Former für kurzes und dünnes Haar (mittel, 7,6 cm/braun)","New","2.69","No",,"Yes","0","0","0","0","0","99.96","0","0","0","0","0","0","0","0","0","0",
"DLH250881","X002DQ2LCR","B0FMNQLMCL","Schweißbänder für Kinder, Schweißband, Sportschweißband, saugfähiges Sportarmband, elastisches Baumwollarmband für Fitnessstudio, Basketball, Fußball, Tennis, Laufen, Sport, 6 Stück","New","6.79","No",,"Yes","29","29","0","0","58","1035.66","0","29","0","0","0","0","29","0","0","29",
"DLH250882","X002DQEKOT","B0FMF7JNKS","Bangs Lockenstab Einfache Handlocke, 50 mm (2 Sets), Handlockenstab, einfacher dicker koreanischer Stil, extra groß, einfacher Lockenhaken, Aluminiumkern, modisch, kleines Gesicht, flauschiger","New","4.29","No",,"Yes","0","0","0","0","0","99.96","0","0","0","0","0","0","0","0","0","0",
"DLH250883","X002DPAOT5","B0FMK4YZL2","CVNRCLP Langer Rührlöffel, Kerzenwachsmixer, Multifunktionaler Edelstahl-Löffel mit Langem Griff, Bar-Rührlöffel, Cocktail-Bar-Werkzeug, Für Kaffee, Tee, Wachskerze, Kochlöffel","New","3.59","No",,"Yes","0","0","0","0","0","99.96","0","0","0","0","0","0","0","0","0","0",
"DLH250884","X002DP7HB3","B0FMJDFTC6","Tee-Ei für lose Blätter, Silikon-Tee-Ei, feines Netz, loser Teesieb, Silikondeckel, Teetassenfilter für losen Tee oder Kräutertee (1 Stück, grün)","New","5.79","No",,"Yes","0","0","0","0","0","99.96","0","0","0","0","0","0","0","0","0","0",
"DLH250886","X002DQE6PH","B0FMF5Z5PB","Cocktailspieße, 100 Stück, Holz-Zahnstocher, Partyzubehör, Rüschen, Fingerfood, Obst, Sandwich-Knabbereien – rosa Herzen","New","5.99","No",,"Yes","2","2","0","0","62","99.96","15","45","0","0","0","0","2","0","0","2",
"DLH250887","X002DQ6DD5","B0FMNXHVW8","2 Stück Hand-Gesichtshaarentfernung, Einfädelwerkzeug, Entferner, Feder, Gesichtshaar-Epilierer, Verwendung für Frauen, Gesichtshaar, Beauty-Werkzeuge, zufällige Farbe","New","5.59","No",,"Yes","33","27","1","3","121","99.96","50","38","0","0","0","0","27","0","2","29",
"DLH250888","X002DQ13E9","B0FMNYTL5N","CVNRCLP Surfer Boho Halskette mit Holzperlen und Kokosnuss Perlen Armband für Männer und Frauen","New","6.89","No",,"Yes","9","8","0","1","49","99.96","20","20","0","0","0","0","8","0","0","8",
"DLH250889","X002DP24MZ","B0FMJTJ2DB","Weihnachtskranz-Brosche mit Strasssteinen, Vintage-Stil, für Damen und Mädchen, Anstecknadel, Familienfeier, Schmuck, festliche Feiertagsdekorationen, Weihnachtsgeschenke, Rot, Einheitsgröße","New","2.89","No",,"Yes","0","0","0","0","0","99.96","0","0","0","0","0","0","0","0","0","0",
"DLH250892","X002DPBDCH","B0FMK463NF","30 Paar Ohrstöpsel zur Geräuschunterdrückung, ultraweiche Schaumstoff-Ohrstöpsel zum Schlafen, Schnarchen, Geräuschunterdrückung, wiederverwendbare","New","4.19","No",,"Yes","0","0","0","0","0","99.96","0","0","0","0","0","0","0","0","0","0",
"DLH250893","X002DP30EV","B0FMJVK8PH","Sandelholzkamm, breiter Zahnkamm für Locken, kein statischer handgefertigter Haarkamm, hochwertiger Holzlockenkamm für Frauen (breiter Zahnkamm)","New","5.69","No",,"Yes","12","11","1","0","12","99.96","0","0","0","0","0","0","11","0","0","11",
"DLH250894","X002DQ2B4P","B0FMNQ48SM","Fahrrad-Lenkergriffe, weich, rutschfest, für Kinderfahrrad, Roller, Lenkergriffe, Gummigriffabdeckung, universelle Kinder-Fahrradgriffe für Kinder, Jungen, Mädchen","New","5.09","No",,"Yes","31","23","0","7","71","386.73","40","0","0","0","0","15","23","0","1","24",
"DLH250896","X002DPKRYR","B0FMK771FK","Fahrrad-Lenkergriffe, weich, rutschfest, für Kinderfahrrad, Roller, Lenkergriffe, Gummigriffabdeckung, universelle Kinder-Fahrradgriffe für Kinder, Jungen, Mädchen","New","5.69","No",,"Yes","64","55","1","2","144","195.99","40","40","0","0","0","0","55","0","6","61",
"DLH250897","X002DP6YRL","B0FMJRV7ZH","12 Sicherheitsnadeln für Babywindeln, 4,1 cm Windeln, Kunststoff, Stecknadeln, 40 mm, langlebige Kopfverschlüsse mit Sicherheitsverschluss, Edelstahl, ideal für Frottee-Quadrate, Flache und","New","4.99","No",,"Yes","31","10","0","1","31","99.96","0","0","0","0","0","30","10","0","20","30",
"DLH250898","X002DPV7TB","B0FMNNQ5WX","Pet Pill Plunger for Small Cats Dogs Pill Gun Dispenser Pet Piller Reusable Cat Pill Dispenser Soft Tip Tablet Spritze Pusher Animal Medicine Feeder for Feeding Accessories cat and dog pill giver","New","4.29","No",,"Yes","31","30","0","0","31","99.96","0","0","0","1","0","15","30","0","0","30",
"DLH250901","X002DPXGVN","B0FMNZ194S","CVNRCLP Haifischzahn-Halskette, Einfacher Anhänger, Europäischer und Amerikanischer Schmuck, Bohemian-Stil, Zahnschnitzerei, Handwerk, Harz","New","5.29","No",,"Yes","0","0","0","0","0","99.96","0","0","0","0","0","0","0","0","0","0",
"DLH250902","X002DPXFB9","B0FMNXGBQ9","CVNRCLP Handytasche mit Reißverschluss, Umhängeband, Brustbeutel für Handy, Stoßfeste Handyhülle, Wasserdicht, Schwarz","New","5.89","No",,"Yes","20","20","0","0","20","429.67","0","0","0","0","0","0","20","0","0","20",
"DLH250903","X002DQABFL","B0FMF8M8MB","Brillenetui Case Klassische Schutzhülle für Sonnenbrillen PU Leder Unisex","New","5.99","No",,"Yes","30","22","0","2","110","99.96","0","80","0","0","0","0","22","0","6","28",
"DLH250904","X002DQ2WEJ","B0FMNTGJ25","Verstellbarer Nylon-Maulkorb für Kurze Schnauzen, Anti-Bell-Mundabdeckung für kleine, mittelgroße und große Hunde (Größe S, Rot)","New","4.79","No",,"Yes","3","1","0","1","3","99.96","0","0","0","1","0","0","1","0","0","1",
"DLH250905","X002DPXMDP","B0FMNNFP94","Silikon-Dichtungsringe für Instant Pot, Schnellkochtopf-Ersatzdichtung","New","6.79","No",,"Yes","31","28","0","0","31","2051.33","0","0","0","0","0","0","28","0","3","31",
"DLH250906","X002DPE6QH","B0FMK66V1P","CVNRCLP Polarisierte UV-Fahrradbrille für Herren und Damen, Laufbrille Herren Damen, UV 400 Fahrradbrille, gewickeltes Design, leicht, stilvoll, Golf & Angeln, Sport-Sonnenbrille","New","6.30","No",,"Yes","0","0","0","0","0","99.96","0","0","0","0","0","0","0","0","0","0",
